12.24,40.66,1017.4,96.22
22.43,69.84,1006.94,75.54
8.53,43.14,1012.25,78.88
24.26,66.44,1011.33,55.32
8.13,39.96,1026.07,95.84
27.59,50.05,1005.71,57.03
31.46,77.17,1009.26,59.61
24.4,69.94,1005.75,58.1
26.48,69.14,1009.31,84.11
16.59,43.56,1012.88,59.61
29.08,67.79,1010.91,55.96
29.47,71.32,1008.07,67.
22.08,41.1,1002.19,46.69
22.56,47.43,1006.72,54.82
10.02,41.44,1017.37,77.65
26.91,65.34,1014.19,50.7
20.95,48.14,1013.3,67.72
21.35,57.76,1017.36,73.1
22.39,48.14,1014.56,64.31
10.8,41.62,1012.84,93.84
8.9,39.96,1026.31,95.46
25.79,70.4,1007.11,86.03
22.47,47.45,1007.62,76.65
14.56,53.82,1016.37,64.46
23.29,65.61,1014.81,70.27
21.79,61.45,1011.11,91.78
30.03,70.02,1010.07,64.2
18.81,45.01,1015.28,65.91
27.06,72.58,1009.24,90.31
18.31,62.1,1020.38,79.02
14.04,44.21,1021.93,86.12
24.82,74.87,1010.28,73.54
13.43,40.1,1015.82,87.9
29.61,67.07,1005.91,39.28
24.05,61.87,1009.64,54.54
27.19,62.91,1011.57,53.66
22.57,62.4,1009.77,86.05
20.94,44.89,1009.64,75.14
24.4,60.32,1016.5,70.96
19.98,56.53,1020.22,73.53
28.87,72.58,1008.69,79.34
14.85,44.63,1020.67,75.76
15.15,53.82,1016.34,62.59
16.82,41.66,1010.49,63.14
22.7,60.84,1019.15,71.48
15.87,39.31,1009.95,66.78
11.8,42.34,1020.25,93.54
15.66,43.99,1021.18,88.62
11.92,43.8,1022.96,60.49
20.82,57.76,1019.15,72.46
25.58,47.01,1014.5,63.53
28.18,66.56,1005.69,65.67
20.82,63.77,1014.28,86.37
18.9,58.46,1016.74,87.65
23.82,60.32,1016.61,75.29
23.08,74.78,1009.85,83.67
23.05,58.86,1013.84,62.21
24.8,65.48,1018.56,62.05
12.81,44.34,1015.55,90.37
25.21,59.21,1017.37,55.06
23.89,50.16,1004.88,73.94
18.96,50.16,1010.72,100.09
25.22,69.88,1007.17,80.26
26.76,71.94,1008.81,64.62
21.17,64.15,1021.25,62.38
13.78,45.78,1025.27,95.72
14.57,44.45,1021.42,66.23
29.6,69.82,1010.49,61.66
10.36,37.83,1005.87,98.56
9.,43.13,1020.25,81.32
22.16,58.82,1009.61,87.16
26.24,77.95,1014.19,85.21
10.26,39.13,1010.94,87.78
26.52,71.64,1008.27,75.3
11.47,43.67,1012.68,72.51
7.87,41.17,1020.33,77.77
25.5,68.08,1011.13,72.86
26.13,48.06,1013.5,47.67
17.46,62.1,1019.96,83.99
27.71,75.23,1010.21,59.75
23.34,63.73,1012.1,79.11
22.29,45.01,1012.4,51.58
26.21,56.85,1011.45,41.37
26.14,72.99,1007.49,81.72
15.47,44.9,1021.59,81.74
7.3,43.65,1019.33,67.62
10.06,43.22,1014.1,85.7
8.91,40.11,1022.87,78.39
21.42,43.79,1015.76,43.08
16.85,39.64,1008.82,80.81
10.81,44.63,1020.61,88.29
14.49,42.86,1013.94,88.2
13.34,41.79,1011.48,86.66
12.69,40.75,1016.05,82.92
5.99,35.79,1011.56,91.69
22.78,58.59,1012.84,65.55
27.41,74.67,1016.57,80.16
29.1,73.4,1011.35,57.31
24.57,72.24,1011.44,79.19
25.57,59.43,1008.88,61.19
29.15,73.42,1011.43,66.49
29.22,73.18,1012.22,64.91
27.74,74.78,1010.05,60.82
8.77,42.49,1010.7,86.78
10.63,37.5,1008.93,98.14
12.14,44.85,1014.36,60.04
16.29,44.34,1019.49,59.36
27.83,69.04,1009.69,63.79
30.34,75.08,1005.32,52.97
24.96,77.54,1008.25,80.6
25.02,60.77,1016.71,69.85
25.78,59.15,1013.61,66.68
30.51,70.79,1004.55,56.05
5.64,40.62,1015.76,85.98
6.49,35.57,1025.4,79.67
26.95,70.79,1004.09,75.35
27.11,66.49,1013.71,39.28
24.42,57.32,1011.46,55.92
28.06,70.04,1009.89,66.07
30.54,70.17,999.42,64.32
23.35,71.77,1005.99,90.79
23.75,66.54,1004.41,85.44
16.54,42.86,1014.85,78.
14.28,42.74,1028.79,70.67
31.61,75.08,1004.83,42.29
25.17,72.39,1001.69,90.51
27.52,66.48,1004.99,52.54
26.42,59.54,1007.02,76.28
26.39,49.16,1005.68,56.18
19.54,50.66,1014.7,84.53
24.98,58.05,1011.69,69.97
13.76,45.87,1008.89,87.27
12.31,37.73,1023.3,63.01
15.93,25.88,1009.45,72.83
23.7,69.23,1011.73,73.18
11.71,41.44,1015.37,79.95
29.35,68.51,1007.63,70.67
25.32,63.77,1014.55,74.69
21.33,50.32,1008.58,85.3
21.06,50.59,1016.42,66.12
16.14,44.71,1014.83,39.41
16.78,41.35,1000.23,70.52
20.42,60.77,1017.65,87.07
10.03,42.02,998.6,99.9
29.08,66.54,1004.67,64.5
10.49,42.49,1009.81,78.92
24.01,67.17,1007.44,86.87
22.24,69.23,1011.83,79.37
21.83,57.85,1012.49,75.16
24.66,57.43,1013.17,71.82
26.44,71.64,1004.55,85.53
9.78,52.75,1022.97,78.31
25.24,57.17,1010.44,74.
20.73,41.1,1001.86,47.51
16.39,41.67,1012.96,61.07
14.85,40.69,1014.91,72.64
24.1,60.29,1008.2,61.81
32.06,69.88,1006.88,63.53
12.25,48.79,1017.44,88.91
29.29,70.36,1006.64,60.82
25.94,66.49,1012.83,61.81
28.11,66.17,1010.51,65.16
31.59,62.7,1009.3,50.16
6.99,35.19,1019.32,68.95
11.57,44.63,1020.7,91.11
18.45,42.44,1013.45,63.52
29.05,64.84,1011.1,51.39
14.6,44.47,1028.46,69.96
25.31,61.5,1009.31,63.31
27.,69.4,1004.86,82.2
31.23,68.67,1005.82,52.1
10.31,39.82,1012.87,88.71
20.77,43.77,1010.76,63.12
28.51,70.02,1010.58,54.68
27.49,63.76,1010.09,62.8
13.2,44.9,1022.43,87.68
21.31,42.8,1014.1,75.77
28.24,65.74,1013.4,64.87
14.4,42.18,1015.47,77.7
14.07,42.99,1007.57,96.05
29.25,78.87,1012.05,84.28
10.72,35.76,1019.71,62.26
26.42,59.27,1012.9,65.38
13.12,44.21,1019.57,89.29
7.94,35.77,1017.04,63.22
29.62,73.18,1012.21,61.6
26.56,52.3,1007.4,62.04
7.21,42.03,1017.81,90.12
25.97,43.21,1011.9,88.73
20.47,63.07,1012.79,88.67
16.,37.87,1020.24,78.41
32.28,75.33,1002.14,62.49
11.82,41.17,1019.5,55.74
21.19,58.86,1014.19,68.96
23.66,62.08,1022.42,64.13
29.68,64.33,1011.2,57.73
13.94,44.84,1023.69,95.3
26.94,71.14,1011.63,62.74
26.62,70.36,1005.15,84.99
11.83,43.14,1010.06,88.14
27.66,76.86,1001.31,69.47
24.17,48.41,1008.46,76.19
27.24,66.75,1017.78,69.6
23.48,64.15,1021.08,57.77
17.03,43.99,1021.5,82.32
9.37,38.56,1016.84,62.07
28.8,73.4,1011.34,54.01
12.62,40.83,1010.06,81.52
15.86,43.5,1021.22,75.38
11.64,41.39,1017.36,83.4
32.16,76.2,1008.04,51.74
3.82,35.47,1016.62,84.34
24.61,62.39,1006.39,79.08
27.02,71.77,1006.38,72.1
26.39,49.02,1007.62,70.82
6.87,40.07,1017.91,57.64
9.24,41.4,1030.72,87.36
12.71,43.02,1012.25,62.68
22.1,58.33,1013.71,69.09
26.06,71.73,1009.65,77.02
20.85,48.7,1007.11,87.2
20.32,49.16,1007.47,91.12
18.68,56.65,1020.38,80.26
12.73,40.27,1005.68,68.77
29.31,68.67,1006.18,63.38
23.92,71.98,1006.22,92.96
21.4,74.93,1014.58,80.85
12.35,44.2,1017.81,82.49
23.24,45.01,1012.21,45.23
13.18,40.03,1017.75,82.29
20.99,50.12,1008.82,95.97
17.66,44.9,1020.5,71.33
24.94,63.94,1012.72,73.71
8.46,39.42,1025.05,69.36
19.75,49.02,1009.38,92.89
18.58,44.6,1016.61,48.15
30.95,71.58,1009.95,50.02
15.55,39.63,1004.98,89.82
24.78,57.19,1008.08,65.4
29.67,66.51,1015.6,34.1
10.8,40.22,1011.25,84.57
9.29,39.04,1022.72,74.29
21.16,50.66,1014.13,72.77
31.25,69.51,1010.25,36.83
14.55,42.74,1027.29,66.64
29.04,70.72,1009.55,66.58
18.41,42.04,1011.69,64.88
26.08,70.32,1012.32,89.
17.46,40.22,1006.7,91.96
8.6,40.77,1011.8,89.45
9.44,40.,1015.62,81.16
18.68,62.1,1019.78,83.67
28.31,66.17,1009.75,72.66
21.47,60.77,1018.06,85.73
15.36,40.89,1007.59,86.08
28.21,70.8,1010.45,77.92
9.81,44.45,1021.19,90.55
9.19,41.01,1022.14,98.98
32.41,72.86,1003.69,58.04
14.87,42.77,1017.94,75.06
15.37,50.59,1019.02,98.2
20.05,42.48,1012.29,85.09
12.01,41.48,1017.75,66.67
28.55,66.51,1015.46,34.04
12.41,39.28,1017.08,87.02
18.21,62.26,1011.97,87.28
16.51,51.86,1022.37,81.18
24.49,60.27,1018.96,72.62
11.93,41.38,1021.76,57.63
27.16,59.87,1011.78,58.84
12.03,40.1,1015.32,85.39
28.31,71.85,1009.,77.56
22.76,44.05,1006.95,74.07
12.8,41.16,1022.43,86.19
12.95,43.71,1025.63,90.7
30.68,71.8,1010.81,61.4
23.77,69.13,1011.05,89.41
11.03,44.78,1013.16,83.85
14.54,42.99,1009.27,90.88
23.47,59.22,1013.44,83.33
11.67,36.18,1016.03,61.44
23.93,64.05,1013.09,86.02
19.68,44.34,1019.49,49.5
6.4,39.9,1007.75,86.55
21.43,63.94,1017.28,57.49
15.85,49.69,1015.48,88.65
4.86,39.4,1012.73,91.39
27.44,74.9,1003.85,76.65
14.93,41.79,1008.88,81.48
22.99,60.77,1017.97,78.47
24.33,77.54,1008.5,82.45
26.72,65.61,1014.41,52.01
11.45,40.8,1027.74,78.6
23.66,69.51,1012.9,52.59
22.29,61.27,1019.05,58.23
17.61,56.53,1019.5,82.3
8.32,39.64,1010.93,78.21
17.16,53.16,1013.2,82.85
23.79,58.2,1016.77,55.88
22.39,59.04,1011.78,86.39
28.15,74.9,1003.67,76.32
21.46,50.59,1016.75,67.14
7.32,41.26,1010.11,95.18
30.03,68.84,1011.41,53.82
25.12,71.58,1010.18,87.5
13.41,54.3,1016.48,79.28
23.94,62.08,1022.47,61.97
31.8,69.05,1000.77,49.82
33.94,74.67,1015.94,28.16
31.82,71.29,1008.44,41.7
26.85,57.19,1007.9,60.04
19.63,52.72,1025.09,51.16
23.92,66.54,1009.93,62.37
24.51,51.95,1005.57,63.53
30.68,71.25,999.98,68.99
26.26,63.73,1010.45,70.61
25.43,72.39,1002.65,88.13
28.7,71.64,1007.11,69.85
27.16,72.58,1009.24,90.26
15.86,39.82,1013.12,77.37
10.26,43.14,1019.68,98.97
18.88,40.79,1004.98,92.65
22.54,51.95,1007.29,79.28
7.1,35.77,1015.39,92.1
23.81,57.5,1015.53,70.66
25.6,56.9,1006.35,81.58
31.18,70.36,1006.38,56.74
7.68,42.85,1012.51,91.51
16.3,38.73,1001.79,73.45
27.49,63.78,1015.43,47.45
16.36,39.99,1008.91,72.48
13.45,41.49,1020.19,88.72
25.,59.43,1007.84,68.91
29.09,72.43,1006.86,65.47
27.33,51.43,1006.18,67.6
23.35,63.47,1011.78,84.24
15.63,41.79,1006.7,78.28
29.28,74.33,1011.66,72.37
27.57,68.31,1010.48,55.87
16.45,44.68,1018.6,85.14
26.71,70.72,1010.3,78.18
16.01,43.69,1017.12,62.43
16.64,44.9,1021.02,70.34
24.2,50.78,1008.74,59.32
26.95,72.24,1011.16,73.14
27.93,73.68,1015.41,49.95
22.07,48.41,1008.71,81.29
25.09,65.38,1009.99,54.28
14.78,54.3,1016.96,68.53
21.95,59.43,1010.29,74.67
10.89,44.2,1018.3,86.32
17.31,44.71,1017.43,35.4
19.67,60.77,1017.33,88.13
20.53,54.9,1016.61,61.28
21.94,57.5,1014.64,78.52
28.88,73.68,1015.25,47.73
23.25,70.32,1009.28,86.52
28.37,75.6,1017.48,55.19
19.48,39.72,1001.75,55.41
23.86,52.84,1006.56,48.94
31.28,75.08,1005.39,49.53
6.62,41.14,1027.33,86.24
26.8,72.58,1008.94,78.24
15.67,41.1,1004.1,77.93
26.82,69.05,1004.62,40.
13.51,39.31,1012.18,75.19
28.82,71.8,1010.97,67.64
13.43,43.56,1013.02,66.36
13.19,44.88,1017.61,94.95
17.69,65.46,1013.72,67.28
12.54,40.1,1015.73,84.29
17.46,39.54,1008.21,74.24
31.07,70.98,1007.24,72.03
29.05,68.24,1007.88,42.67
24.11,66.51,1015.35,56.01
22.67,58.2,1016.91,60.75
21.31,58.05,1012.94,88.39
24.77,48.92,1010.25,47.04
10.06,39.61,1018.22,70.22
25.37,58.33,1013.49,51.42
20.37,69.48,1011.04,84.31
10.15,41.46,1019.78,83.56
10.02,52.75,1021.93,73.68
31.02,69.51,1011.16,47.64
22.53,62.39,1007.84,86.4
25.37,44.89,1009.27,63.06
16.16,25.88,1009.58,72.24
27.29,62.66,1007.63,58.02
6.43,36.08,1022.73,85.03
31.5,74.16,1011.72,56.42
25.54,61.08,1013.14,71.15
20.23,57.76,1016.84,81.26
26.68,63.73,1009.7,71.55
21.28,44.05,1005.69,83.2
22.58,43.79,1015.66,44.18
28.14,76.86,1000.7,70.17
26.46,61.41,1012.41,56.58
7.04,41.74,1021.91,88.55
16.59,39.54,1007.97,70.58
22.63,45.61,1014.14,73.06
19.65,51.3,1014.81,90.23
13.08,43.14,1019.39,99.74
23.04,64.27,1014.29,80.23
7.5,38.06,1021.96,83.45
19.82,41.67,1012.92,51.92
7.9,43.79,1016.14,83.05
11.48,41.14,1027.67,90.5
14.48,38.92,1015.6,90.05
26.72,74.87,1010.18,70.74
26.04,72.43,1006.82,84.88
19.47,50.9,1012.77,77.33
27.05,59.15,1012.83,56.31
23.34,59.14,1017.47,78.91
25.89,74.22,1007.43,81.55
14.01,39.,1016.73,79.23
13.93,38.91,1013.04,73.51
17.08,38.58,1015.41,73.42
30.95,73.06,1008.86,74.86
14.07,45.09,1013.32,94.45
12.67,48.14,1017.41,83.63
32.77,71.32,1007.68,42.39
31.19,68.3,1014.86,39.1
27.99,66.91,1008.47,59.63
12.97,49.83,1008.69,91.49
10.12,38.38,1018.22,85.93
10.27,42.34,1022.69,92.78
12.87,39.3,1020.64,74.38
7.52,41.66,1015.2,78.41
7.68,38.06,1020.92,83.87
12.53,43.56,1014.8,74.05
17.31,58.49,1011.8,92.77
13.56,42.34,1017.95,93.83
15.06,41.85,1016.78,88.23
18.59,41.1,1001.93,58.16
21.37,81.56,1006.57,81.56
23.56,73.18,1012.18,87.98
13.78,45.51,1015.56,69.92
28.97,64.44,1014.55,54.67
16.14,54.3,1017.93,65.68
24.05,72.24,1011.32,88.94
12.19,41.17,1019.43,65.47
30.3,71.98,1004.4,55.6
21.1,49.16,1006.76,86.08
11.87,40.67,1011.43,62.92
27.24,71.25,1000.5,86.28
6.64,35.19,1019.83,76.01
17.21,52.9,1019.91,77.31
23.25,51.86,1013.54,78.34
7.33,41.16,1023.17,92.43
26.69,79.74,1008.29,73.79
28.5,74.87,1009.67,53.78
22.88,50.23,1016.11,63.77
11.42,40.35,1011.55,82.71
14.93,42.44,1012.65,86.8
19.7,54.42,1011.83,89.86
23.31,60.37,1005.17,82.75
21.05,63.09,1016.49,91.23
14.82,44.58,1020.13,74.88
24.86,65.34,1012.99,60.33
29.13,68.3,1014.96,37.08
14.46,44.78,1007.64,67.03
24.14,69.23,1012.4,73.26
21.4,68.28,1008.2,60.34
20.91,58.2,1018.1,62.8
13.8,42.99,1007.16,67.28
11.91,41.49,1019.69,96.39
27.94,49.16,1004.22,35.46
6.91,37.49,1011.05,82.07
31.41,74.16,1011.1,57.05
21.23,61.5,1008.98,82.14
19.02,44.85,1014.57,43.37
18.89,66.86,1012.38,71.96
29.94,65.74,1012.4,46.94
18.52,58.41,1013.77,99.89
27.37,76.2,1006.03,67.07
30.51,60.75,1009.86,51.
5.85,40.77,1022.44,84.77
13.68,44.47,1027.81,69.53
25.02,59.44,1012.49,73.65
25.14,60.29,1017.91,53.3
27.09,59.15,1013.02,55.18
12.34,43.22,1009.28,78.23
31.15,66.25,1008.89,61.08
22.35,66.44,1011.19,65.41
25.71,71.14,1010.02,66.39
28.31,74.33,1011.89,69.77
10.7,36.18,1018.16,63.15
23.19,48.6,1002.38,61.19
14.79,41.04,1025.32,75.81
12.74,41.38,1021.92,56.67
19.97,50.78,1008.75,92.7
18.04,44.85,1015.13,48.4
18.92,62.26,1012.05,85.99
9.93,40.67,1018.08,69.74
26.27,71.98,1005.72,86.15
21.14,67.71,1006.38,56.78
14.87,54.3,1017.17,71.57
15.65,43.5,1021.39,78.58
32.56,68.14,1004.02,35.04
5.95,39.48,1005.16,63.6
27.82,59.15,1012.74,42.78
16.88,56.89,1014.01,82.1
9.29,34.03,1018.84,74.81
27.48,61.41,1012.2,45.06
27.07,66.93,1017.32,55.38
21.23,50.59,1017.42,69.26
8.76,41.48,1018.49,74.98
21.14,48.78,1020.39,86.2
17.1,43.52,1020.3,70.51
13.18,37.91,1018.09,88.84
18.41,44.89,1009.75,77.24
21.84,60.29,1017.23,66.89
22.35,58.59,1013.99,79.78
12.19,41.17,1019.43,65.47
21.51,65.48,1017.11,72.99
15.62,58.59,1013.91,97.6
19.09,66.51,1015.11,76.38
21.54,58.41,1013.99,86.34
23.75,67.9,1006.25,70.17
30.3,73.67,1005.57,58.74
24.88,73.17,1012.26,84.96
20.54,68.12,1012.23,81.06
33.82,73.03,1013.49,42.17
13.41,45.,1022.31,76.29
6.14,38.5,1012.4,75.35
8.04,40.64,1020.64,89.26
9.61,44.03,1008.3,91.36
19.95,57.25,1011.08,88.04
14.48,44.06,1018.73,75.88
28.96,75.23,1010.88,49.45
20.24,56.03,1019.78,59.8
21.17,59.8,1016.06,77.73
24.54,48.41,1008.61,73.53
20.12,45.09,1013.73,57.78
14.54,46.18,1015.29,94.48
26.12,63.31,1013.97,51.6
9.59,38.56,1017.52,61.89
14.22,37.85,1011.24,88.49
24.84,71.73,1009.84,82.41
24.74,63.87,1016.91,55.65
7.95,40.72,1023.7,84.19
29.23,66.51,1011.11,53.12
28.08,73.17,1011.19,73.1
12.09,38.25,1013.61,81.28
20.33,57.76,1016.47,75.35
30.2,74.34,1004.17,74.77
19.69,56.65,1020.82,71.54
13.58,39.28,1016.17,79.17
23.28,48.92,1010.23,41.55
25.31,74.33,1015.04,79.88
14.13,43.41,1015.26,55.63
22.79,69.13,1010.87,91.47
9.05,36.3,1027.44,74.85
23.38,48.6,1004.45,69.19
23.06,56.85,1012.5,64.03
20.5,51.19,1009.,91.79
17.2,40.55,1000.68,72.67
17.79,43.52,1020.65,68.29
27.71,72.99,1007.18,72.68
24.43,67.25,1017.99,74.27
5.62,43.65,1017.9,77.43
24.8,64.63,1020.69,55.74
29.05,71.85,1008.6,78.69
11.41,40.62,1015.56,57.62
24.67,58.05,1011.31,69.95
7.31,42.18,1014.75,86.75
22.61,42.8,1014.24,69.71
8.84,42.49,1010.28,89.09
26.82,66.51,1016.32,55.76
16.69,44.78,1010.41,58.18
19.37,63.09,1018.79,81.52
22.05,59.92,1009.06,93.74
6.94,39.61,1017.74,81.43
19.92,46.97,1014.32,69.17
14.85,45.87,1009.37,84.65
10.52,41.01,1020.35,93.58
24.34,48.78,1018.,73.44
26.13,79.74,1005.61,90.27
15.5,49.25,1021.41,77.92
24.92,48.92,1010.11,36.53
24.39,71.85,1009.73,72.24
25.74,63.73,1010.88,70.87
9.94,40.46,1018.9,68.51
22.32,70.47,1010.97,83.16
13.86,40.66,1017.15,83.82
11.33,41.16,1019.05,87.13
32.13,74.34,1003.34,56.39
18.27,58.2,1018.34,72.73
18.27,51.43,1010.38,88.39
23.67,68.67,1006.71,77.22
18.85,48.06,1012.52,67.88
6.62,42.49,1008.74,94.57
12.89,36.71,1013.36,87.29
27.04,69.98,1008.5,75.41
21.35,59.04,1012.28,95.71
24.37,65.61,1014.5,65.67
24.81,66.44,1011.19,69.96
6.79,38.5,1012.61,72.46
19.12,44.85,1014.66,43.66
22.39,58.18,1008.52,87.48
24.96,68.12,1011.27,70.22
24.22,61.86,1013.39,80.11
13.09,54.3,1017.61,82.38
20.21,65.06,1016.46,73.36
12.54,41.62,1010.86,83.42
19.33,58.96,1014.88,67.86
11.74,40.6,1013.91,90.57
7.28,40.67,1020.16,72.7
21.09,74.93,1015.11,81.93
6.06,41.17,1019.67,84.7
20.32,67.71,1007.42,63.71
17.93,44.63,1003.54,87.41
22.63,58.49,1010.94,72.7
30.72,69.13,1009.94,61.66
30.03,67.9,1006.22,52.61
30.37,67.45,1015.35,45.6
10.09,37.14,1012.99,72.59
24.4,41.1,1002.14,38.75
17.19,43.14,1014.34,68.62
30.31,74.16,1010.69,58.81
22.55,47.45,1008.65,67.9
13.86,44.21,1022.6,83.56
20.46,59.21,1018.42,85.89
11.03,42.32,1017.26,90.56
17.32,42.24,1017.35,62.96
23.22,69.04,1009.65,89.05
20.74,58.2,1017.54,70.66
7.32,39.42,1026.15,76.51
13.25,44.92,1024.11,89.34
13.98,40.71,1022.72,71.83
22.75,57.76,1017.83,66.54
8.35,42.85,1010.46,90.13
20.57,44.78,1008.89,38.78
17.5,42.23,1013.37,86.87
7.8,39.04,1018.46,66.5
24.23,58.79,1009.8,75.75
31.92,68.3,1015.58,41.55
12.47,45.01,1017.8,95.25
16.5,39.72,1003.05,65.99
11.97,45.51,1016.84,81.47
18.13,60.1,1009.67,84.75
30.51,70.94,1007.64,59.42
16.26,44.89,1010.48,86.57
28.02,68.08,1013.44,44.46
16.37,39.99,1007.05,80.61
14.2,43.02,1012.18,57.07
6.76,37.49,1011.66,80.91
12.58,39.72,1017.85,57.74
29.63,69.71,1009.04,67.26
13.12,52.75,1023.69,67.5
9.68,40.22,1007.6,89.97
31.5,70.32,1011.44,64.09
8.16,39.64,1011.21,85.56
29.54,69.48,1008.91,56.07
9.95,41.82,1033.09,69.44
24.64,58.79,1009.82,73.96
25.89,48.41,1008.59,65.38
25.33,48.6,1002.54,68.45
10.8,39.58,1011.99,87.54
28.73,73.91,1004.91,70.17
10.01,43.7,1015.73,91.97
21.94,56.85,1011.01,77.72
13.66,40.55,1005.46,96.02
31.81,66.44,1011.21,53.55
14.73,36.99,1007.32,90.84
17.89,44.6,1014.48,42.51
26.42,71.06,1008.12,87.32
17.32,41.67,1013.23,68.07
34.66,74.33,1012.,32.19
17.35,47.83,1006.71,80.57
15.22,41.35,1003.12,95.45
31.12,67.69,1005.3,50.46
26.04,68.08,1010.82,75.58
28.62,70.32,1008.87,46.67
20.76,69.05,1001.89,77.86
12.63,48.04,1013.,100.13
29.23,75.6,1017.72,52.26
18.7,66.51,1015.14,79.23
26.2,74.67,1016.69,84.38
22.2,59.21,1017.87,73.34
18.94,46.93,1010.22,75.45
8.07,41.01,1023.26,97.5
31.7,76.09,1007.06,72.39
10.18,40.81,1015.79,81.42
13.96,40.92,1022.65,73.08
21.43,59.14,1015.91,64.4
10.44,37.83,1006.31,97.2
11.77,40.,1021.08,85.08
15.12,43.79,1016.37,75.62
30.57,73.03,1013.75,73.68
27.75,66.54,1010.21,46.37
23.,49.5,1014.15,66.68
20.86,67.25,1017.45,81.45
32.51,69.98,1013.29,54.07
23.63,71.29,1008.01,70.07
5.34,39.22,1012.73,81.42
11.01,42.02,995.24,98.62
17.83,43.72,1008.64,78.72
28.86,73.67,1006.65,68.23
20.07,51.3,1011.9,94.62
6.84,41.06,1021.04,89.59
7.54,40.72,1023.82,85.15
25.48,65.12,1016.12,53.66
4.89,45.87,1007.58,99.35
7.49,39.81,1019.03,87.29
20.78,62.52,1017.58,73.3
33.71,69.98,1013.09,42.62
9.82,39.64,1010.79,69.22
15.43,39.16,1016.44,79.8
26.27,62.91,1011.97,48.06
27.98,74.87,1010.02,66.44
28.67,69.14,1008.24,72.68
28.54,58.33,1013.9,49.4
13.56,40.8,1024.8,63.6
30.33,70.32,1007.75,52.49
27.53,67.83,1009.4,53.73
8.99,36.3,1027.08,73.98
30.75,71.25,1000.07,65.47
29.26,69.34,1009.76,58.64
12.15,38.78,1013.34,95.05
20.11,57.25,1010.36,88.89
29.18,71.43,1011.65,59.49
34.53,73.03,1013.53,36.74
14.58,42.99,1007.55,93.56
10.46,41.26,1020.65,92.24
24.91,52.3,1008.72,68.26
13.55,43.48,1016.08,67.25
16.88,39.99,1007.08,74.29
22.61,44.05,1005.69,76.74
8.76,41.82,1033.29,76.5
21.25,66.86,1012.99,60.65
20.66,41.54,1014.68,79.7
13.52,42.07,1017.91,90.21
13.98,44.58,1016.48,77.59
9.99,41.82,1033.14,68.36
15.98,41.48,1017.,55.73
30.1,67.45,1014.23,39.04
16.48,48.92,1011.84,64.16
12.04,40.1,1014.42,89.65
29.34,74.34,998.58,81.55
19.31,52.72,1024.93,53.93
29.22,72.39,1000.87,77.39
25.99,68.08,1013.13,59.14
20.99,50.78,1008.55,75.14
9.98,39.66,1017.32,77.78
20.24,56.65,1020.72,62.9
15.77,41.79,1007.96,80.69
10.24,39.28,1010.13,81.61
19.78,54.42,1011.74,89.34
17.74,44.2,1018.87,58.59
28.6,71.22,1003.15,58.33
13.95,40.2,1013.18,90.77
6.25,40.07,1020.19,65.24
27.54,66.93,1017.06,55.2
32.2,69.68,1012.12,42.47
22.11,59.8,1016.74,73.9
24.57,49.5,1014.22,56.31
7.93,42.28,1008.43,85.57
19.83,39.39,1013.73,59.16
27.54,75.6,1018.26,57.89
25.08,61.02,1010.01,73.21
24.14,41.1,1002.1,38.49
14.05,40.71,1016.36,68.58
20.6,59.15,1013.32,91.07
9.26,40.78,1023.61,88.48
26.6,61.02,1010.26,66.16
32.17,73.21,1001.43,69.86
3.96,35.47,1016.79,83.81
23.09,69.71,1009.75,91.35
14.81,42.77,1017.83,75.09
17.03,47.83,1004.94,79.68
24.2,59.43,1009.69,62.3
32.21,68.14,1003.34,62.44
27.46,67.69,1004.7,70.15
20.09,63.94,1020.82,74.16
26.12,70.47,1009.93,72.13
7.36,40.07,1017.29,52.55
17.82,65.94,1013.44,88.13
9.53,44.03,1008.87,89.99
11.8,45.09,1013.21,89.68
19.8,49.15,1020.88,61.88
15.02,37.64,1016.49,83.28
12.45,43.67,1013.61,91.34
23.95,73.67,1007.32,87.67
12.45,40.1,1015.4,82.61
29.77,69.48,1009.8,52.6
17.78,58.95,1016.32,89.61
16.33,42.44,1013.98,84.9
25.53,71.85,1009.19,74.7
29.05,75.6,1017.63,51.16
25.95,59.92,1010.05,76.05
23.28,68.28,1000.79,81.35
24.49,65.46,1015.77,44.95
11.23,43.67,1012.57,72.1
23.03,59.04,1011.85,81.24
19.46,66.86,1012.74,66.2
21.52,46.21,1010.62,67.62
23.36,59.15,1013.71,86.64
15.38,43.99,1022.42,83.41
7.55,41.04,1027.03,83.32
13.33,39.39,1013.93,84.74
14.49,41.16,1000.5,82.17
21.11,74.78,1009.71,84.35
22.86,60.08,1017.2,67.11
21.39,64.27,1011.71,95.39
16.01,65.46,1014.,87.68
11.17,44.77,1018.2,79.6
13.04,41.04,1026.27,69.75
15.24,44.45,1020.56,66.13
23.94,63.21,1013.52,83.12
28.68,70.72,1009.43,71.33
34.33,74.34,1001.74,42.75
11.85,42.07,1017.92,93.45
22.36,64.15,1021.05,68.43
26.68,62.91,1012.33,60.78
22.49,45.61,1013.1,75.69
9.97,39.99,1010.09,95.
10.41,41.01,1020.12,94.27
12.38,40.6,1013.86,85.35
25.44,63.13,1011.74,77.83
11.76,41.58,1020.91,88.35
28.82,77.24,1008.35,78.93
10.68,38.38,1020.79,72.33
18.3,37.2,1012.23,68.09
14.94,41.35,1004.82,98.04
